protocol_id,protocol_version,analysis_role,include_in_primary_accuracy_denominators,region_vantage,case_id,public_case_uid,model_id,family_id,tier_id,position_id,repeat,started_at,finished_at,http_status,transport_complete,finish_reason,returned_model,system_fingerprint,time_to_first_sse_event_ms,time_to_first_reasoning_token_ms,time_to_first_answer_token_ms,time_to_end_ms,prompt_tokens,completion_tokens,total_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,reasoning_tokens,valid_json,exact_keys,exact_match,field_accuracy,matched_fields,total_fields,grader_errors,prompt_tier_calibration_passed,thinking_disabled_violation,sse_event_count,sse_parse_error_count,sse_done_received,stream_error_class,error_class,observed_provider_cost_usd_cache_miss_upper_bound,generator_bundle_sha256,base_fixture_sha256,execution_salt_sha256,salted_user_prompt_sha256,expected_sha256,request_sha256,raw_response_sha256
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:beginning:r2,6ca22131aebb57be041e3948,deepseek-v4-flash,single_record,950k,beginning,2,2026-08-07T00:06:52.235411Z,2026-08-07T00:07:12.252959Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3361,,18421,20017,950058,36,950094,0,950058,,True,True,True,1.0,6,6,,True,False,40,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,da22577bda2241c9202c81cc2caece40f04b226fce4ce211753bd8a0328882d2,7ad2cd191928e2722cde763374fae6f55c6ab2f449cf49d3b6e33df4b1216681,c85547527fb872c252b4ad6b9fde80cf8ea80d6cb005a8f9bfb158530e253390,9bbc1c9dec78c5f49f403c31410613eeaa461c299b944b893fbabf122927d646,5d5cd1d32b049a7a6621f0f6defee43be6f2e0464fb134012d432c9d25272bba,2806e17be877836b48da778f13cb0430aff0fe8f5476b9f5942808d0df24ffff
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:beginning:r3,7caa9fd903d0d78861cabd1c,deepseek-v4-flash,single_record,950k,beginning,3,2026-08-06T23:44:32.995965Z,2026-08-06T23:45:54.570398Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3206,,80786,81574,950059,35,950094,0,950059,,True,True,False,0.8333333333333334,5,6,wrong_value:checksum,True,False,39,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,edb662febae64cdc1127381d3fd60acb8b5acaca253e25079805fe91c1778f49,455d866c709df4d009f3a38f872e33c438768e357aa890f65a431609a50cba95,00a106b793b5dfa20dd3a92cf6b976d126cdb8d56f7f8b5f7075c40839bb108d,a4863656d2bcf97818d28b02cb3ddbf0647fea09a07a65b674d4be2900be8421,40189cc322f25405f365aa9d075aa6d4c224402a45a1cd7a2f9f37be347cf9c7,ebee9101cdab53108345d8604b6c07214f8e0aabace2195608a75dd0ea73220b
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:end:r1,76536a5a582caa40cf4cf72e,deepseek-v4-flash,single_record,950k,end,1,2026-08-07T00:03:21.946603Z,2026-08-07T00:03:53.266359Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,4444,,28449,31320,950055,36,950091,0,950055,,True,True,False,0.3333333333333333,2,6,wrong_value:alpha|wrong_value:gamma|wrong_value:quantity|wrong_value:checksum,True,False,40,0,True,,,0.133018,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,d96bb942aa2c27c2bbe78b324442d77571015f3ff848dd1dd1c84f6457e14603,03af785cb8937412da1d8ba964218051449ec684a2417d867c78d129442c949d,062b8597676b058970f60dd2d5455451e52f3b960010c36876eed936b2d7ee63,fbd4568b96816a976d70ebc404668484249454afb5d6e02bee9b7834622c2071,fed3a2df929e636e61a0b4f27c2ee395d910f5fd6eca114a07c3b72d60626de2,75b3be372f0933420a8b209f0647c6dd74ab8c93d670952aa919f0af557a7d6f
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:end:r2,36e5c13d636e251457fd22ed,deepseek-v4-flash,single_record,950k,end,2,2026-08-06T23:50:29.613285Z,2026-08-06T23:51:49.563550Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3043,,79168,79950,950059,36,950095,0,950059,,True,True,False,0.16666666666666666,1,6,wrong_value:alpha|wrong_value:beta|wrong_value:gamma|wrong_type:quantity|wrong_value:checksum,True,False,40,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,a55b9dc419af49c85ad65e1f7540abd6432e6738d0ac8f3bf5556e2a6290e193,21def9b8638fd370085d28c4b765c0b3bb69450ce2246f5e8b08889424c20d31,413a6d3e0ee916af42160d074b272a4598a3d42f70f65afd9b4d12fb6ee2f7ec,05b0472ed9fc5a7b160f947c842021127b592450e8973862c29975176c7f8e67,f040f8e78011bd9c7fb9a376a1ade507285ba4c2450e734bcecc98c744344ec7,f61440018419a47caed430fd8c6af623b3067b4894e2f1059c627c36979fae0e
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:end:r3,2df269f96e996e566efb2603,deepseek-v4-flash,single_record,950k,end,3,2026-08-06T23:58:01.290256Z,2026-08-06T23:59:25.434741Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3145,,83387,84144,950059,35,950094,0,950059,,True,True,False,0.3333333333333333,2,6,wrong_value:alpha|wrong_value:beta|wrong_value:quantity|wrong_value:checksum,True,False,39,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,c0522511f331373c431ea24a275826fd7220ddba62ec12a7dab6e2f2c17d0438,baf6b91d16a1e8025153cf963cdb0fc13a81a8b5f4db72e138f652103bcdfe67,8bec7b5686abe617ba7ef550de1fa4495f7e7145a99f557dbfe00274691ecb91,c903d9c9e38852d3f5439a80420ced160b6ee959199c16b2ef73dd55a4eeb41b,6b318f92fdca770ebadd1a46e0bbe3781a42ade80ba5d5b8567e2798f02babaa,5b660d61424fd386581f84d99b6212455e137be1770d70f33124b6b2850b8f8b
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:middle:r1,b7b8524817c13369bf4bccd8,deepseek-v4-flash,single_record,950k,middle,1,2026-08-06T23:59:26.291905Z,2026-08-06T23:59:40.423487Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3300,,13308,14132,950059,36,950095,0,950059,,True,True,False,0.16666666666666666,1,6,wrong_value:alpha|wrong_value:beta|wrong_value:gamma|wrong_value:quantity|wrong_value:checksum,True,False,40,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,e5a03a52adc56a9fae8a1a761980dc23bf7e829676ff94986e0e489f40182493,73b8bdbe4c74770a5f5b99cccc776fd979d9de9bb64b46d80feb077cdb6c5909,6f64994b4206559d3496b04cc394d1844190f7b6349908d9dff43395f543bbaf,81960807b7a631311f15bab60f93affbea1ff4c949c80fbba034cc9a64f1ece2,68322ce995880fd91b8a9328db42b444866569685b4cfb0b83ffbe7627ab1433,342a40c088adb531ea402f2a7d537f3e53450483a6233581ea937fbfd1bb9e80
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:middle:r2,9cb7127f94edc395d6c0f960,deepseek-v4-flash,single_record,950k,middle,2,2026-08-06T23:40:37.214380Z,2026-08-06T23:41:57.901905Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3146,,79788,80687,950057,36,950093,0,950057,,True,True,False,0.8333333333333334,5,6,wrong_value:checksum,True,False,40,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,789ad5c50453819c1872e941f3b841041e13a521406b3f837d8ff99412b2e0c6,57090769bf0629e94dd16b9295dc8df929f13c5a173752edf0014536f995d268,ac587b7076c371d968d6d3b566d22ece8b4f79d12477da151d84d888440dc1e5,3b6a95951bfcb781877f6bd62d6282e7c9e6ce7a431a43274212d380f82946d4,ba0890a4c7dfd5b36d96db0888dc0d4f8f68c6d29641f3e9d3bd0d3612c40689,22dfc9b478fe3c841606136b8cf9a7050ecfe66739b4641bf71842a7bf5685f8
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-flash:single_record:950k:middle:r3,e3a9ab69a0cb217114c8f17a,deepseek-v4-flash,single_record,950k,middle,3,2026-08-06T23:48:46.862363Z,2026-08-06T23:50:03.230657Z,200,True,stop,deepseek-v4-flash,fp_a18b46594c_prod0820_fp8_kvcache_20260402,3574,,75854,76368,950060,36,950096,0,950060,,True,True,True,1.0,6,6,,True,False,40,0,True,,,0.133019,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,74b6e751b50011c23cb6d6f0aac6119cd6e655d8cd62b4072edc767d6e78a94b,c88d1e8f7383c20d853792e2e4afc094bcff3cadcb272fcb16963c9b12846e03,0f97237af2d826969e6c70725d098c56baec65692c7426581832d29684e0d1b9,ff9b750c0e090e73fd1c1559d45e40b0070aa3e4931b73f4c1a386e9a750bc21,812a4f3512699fd5d70784a13369619ed0cd2a5c476484ed23d9e10eb85d7e53,ef162c1b5289f9b9102ca3316ce11356958b70a000b5b7d02893f92973429eea
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:beginning:r1,1d23d5915931fd63db1e2201,deepseek-v4-pro,single_record,32k,beginning,1,2026-08-06T23:51:49.968725Z,2026-08-06T23:51:53.774214Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,530,,3211,3805,32061,47,32108,0,32061,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013988,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,b29381082c7362a3d4a4db80686cca799b8d253cb4d9b90932c80ce8ca774836,7f096af4f7892f9abfba45e2bb37ffd4d4bc3fdfe87b9d5719c26cfd69370677,3fbb0ca95ccc7afc665c6266b5efa2b403c5484241bbe4277aa5326405c139ed,6d5542187a69d1d612db76787c6108bc05101431ea6fda54d91fe165526a062e,a934bae14f570e8227b70ae5cec3463357ea76db249a7af880bae28bf0c00b41,28d9778b43149a83c26f61c0862f49170a535e54eb454da575ceb6c1c06ee3a7
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:beginning:r2,bceaf4dfebf35a17a1880744,deepseek-v4-pro,single_record,32k,beginning,2,2026-08-06T23:50:08.010802Z,2026-08-06T23:50:11.523868Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,522,,3001,3513,32058,47,32105,0,32058,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013987,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,40cf747f55ec7602c922927ee17ba24197830a8818f2344f40c18827e648526f,fc015120b6fb56e55e5130cef5b66af968ee40be93db1ab88fea4dcb526e51ee,61ad9f68b2c7f75bde580ae878bc8dd1d226dbee212f1c10d7c297a5e744f88e,bd58c73620db29e0bbcbe7750ad2277cd2bf5d7a36c3f429914df29414ea5697,1c4baa4a1e35211fa5a91ead949ecddd52f4a16f6d8d0ab0830174c4c0cc4cb9,e50e49b262c53e532a2192c52689ec2bc4acb7739c9dc7911aee780c9890f20f
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:beginning:r3,85da8229e8c5dee6144dd0fa,deepseek-v4-pro,single_record,32k,beginning,3,2026-08-07T00:00:19.777507Z,2026-08-07T00:00:23.942340Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,1089,,3695,4165,32059,47,32106,0,32059,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013987,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,61d2830c92d2d7cc5ac1c24d813da308fb833526cf4157669d676d528e54b296,3db77a4f4a39eed93af7ec1df78591fa2eb14444422f7cc20447e0d92983fc82,e8a7af7e1656cbf68281e8faac3e5e47af694141361cf82b2616329d4cb223b0,24023f5954628ff47206a14bc1f89dde57373d1d7b256f0884b74810ea6ce645,6ea611394f95cb4717ce78503ed59b2b62e1d9ca33338dd28f6c4a035df0f90c,92aeb9f1fc9adaed2dbc04dfdf4f4779c7eec1f02ec002ec06d70ae42f87374d
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:end:r1,302985af8c82e985ceb367e6,deepseek-v4-pro,single_record,32k,end,1,2026-08-06T23:50:05.897778Z,2026-08-06T23:50:07.637418Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,492,,1221,1740,32060,47,32107,0,32060,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013987,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,42df70dbf1e621ede10419008cdd5cdb8c8755860e66a30ce3aee1c4e35952dc,70ce4e8ae181e0a02fc1c644320e5caf2eb7da5578e7ca4524c2ffb9036a24bd,f5f8cb4f2ef0eaaa0292df12be9ead7d8b665069a2619db18f20a440dcecdb42,25998eeeb8107d3fe0e1d6f8abe5b98c4d8cd60fa872e7f6fd2e968dc67e03d5,6bcc25eae839126497d1a5158439ea43548150dbf142ad39b8e815f4eb9445f1,15b61a1828637f76cb8de0685c05653340be5595fce0e808ad8c511b502a06ff
